-3.192323148250579834e-01,4.308442473411560059e-01,2.250906080007553101e-02,1.210349611937999725e-03,-4.791689515113830566e-01,1.032336354255676270e-01,-9.015406966209411621e-01,4.343729019165039062e-01,-5.972855091094970703e-01,-6.537086367607116699e-01,-6.904376298189163208e-02,-4.896092712879180908e-01,2.536579668521881104e-01,1.044422984123229980e+00,3.763944208621978760e-01,1.356837302446365356e-01,-1.427306532859802246e-01,5.432953238487243652e-01,-5.053895711898803711e-01,1.000482082366943359e+00
3.359603881835937500e-01,-2.017176896333694458e-01,-3.244008123874664307e-01,-1.892044097185134888e-01,-5.964517220854759216e-02,-1.819647550582885742e-01,-8.761915564537048340e-01,-3.322498202323913574e-01,-7.881849408149719238e-01,-8.527042716741561890e-02,5.168354511260986328e-01,-6.632140837609767914e-03,9.996032714843750000e-02,5.053826570510864258e-01,-3.077579438686370850e-01,-3.557041585445404053e-01,1.001708388328552246e+00,3.033542633056640625e-01,-2.228987365961074829e-01,9.300287365913391113e-01
4.929991364479064941e-01,-2.608311474323272705e-01,6.220263987779617310e-02,-1.995172500610351562e-01,2.060711979866027832e-01,2.819324433803558350e-01,-9.585218429565429688e-01,2.461175806820392609e-02,-9.878619313240051270e-01,-4.680300354957580566e-01,1.107878923416137695e+00,1.568913459777832031e-01,3.008198440074920654e-01,3.239413499832153320e-01,-3.728672862052917480e-01,-4.910591840744018555e-01,9.182312488555908203e-01,3.103819489479064941e-01,3.211554884910583496e-01,1.252505660057067871e+00
1.573261022567749023e-01,-3.000121749937534332e-02,-2.667666673660278320e-01,-4.610651731491088867e-01,2.354608029127120972e-01,1.312496364116668701e-01,-1.070014357566833496e+00,2.268144674599170685e-02,-4.482440352439880371e-01,-5.839907526969909668e-01,9.809959530830383301e-01,-7.664462178945541382e-02,2.381651252508163452e-01,5.529978871345520020e-01,-5.619952082633972168e-01,-4.279828369617462158e-01,8.059793710708618164e-01,3.234989643096923828e-01,3.861745893955230713e-01,1.230008482933044434e+00
6.407802104949951172e-01,-2.483304142951965332e-01,2.223996818065643311e-02,-2.360128909349441528e-01,1.623278483748435974e-02,5.060712099075317383e-01,-1.169474959373474121e+00,1.815740317106246948e-01,-4.564841389656066895e-01,-7.470131516456604004e-01,8.547629117965698242e-01,-8.032163977622985840e-02,1.406694501638412476e-01,4.129030406475067139e-01,-1.769006401300430298e-01,-1.121692657470703125e-01,8.802987337112426758e-01,1.888747960329055786e-01,2.059321552515029907e-01,1.267975211143493652e+00
4.560314714908599854e-01,-2.909525036811828613e-01,-1.029274985194206238e-01,-2.777414917945861816e-01,9.469802677631378174e-02,-2.400660514831542969e-02,-1.021177887916564941e+00,6.347682327032089233e-02,-5.890052318572998047e-01,-3.114411532878875732e-01,1.102814078330993652e+00,9.497357159852981567e-02,6.826111674308776855e-02,6.837778091430664062e-01,-2.848405838012695312e-01,-3.662239909172058105e-01,8.107060194015502930e-01,3.110846579074859619e-01,3.734338879585266113e-01,1.442862510681152344e+00
4.304260313510894775e-01,2.508350647985935211e-03,-4.610308706760406494e-01,-2.023811936378479004e-01,1.425098627805709839e-01,-6.645273417234420776e-02,-8.945774435997009277e-01,-4.138851761817932129e-01,-1.029348254203796387e+00,2.320235818624496460e-01,4.673743247985839844e-01,4.054836630821228027e-01,1.104773059487342834e-01,7.701251506805419922e-01,-2.498230040073394775e-01,-2.571865320205688477e-01,9.914387464523315430e-01,2.530863285064697266e-01,3.079439140856266022e-02,9.943900704383850098e-01
3.998160958290100098e-01,-3.212730884552001953e-01,-3.217196762561798096e-01,-3.978799879550933838e-01,1.034345775842666626e-01,-4.175176844000816345e-02,-1.044596910476684570e+00,-3.473716601729393005e-02,-6.518884301185607910e-01,-3.278428316116333008e-01,1.295762538909912109e+00,3.334833076223731041e-03,5.033741593360900879e-01,3.228225708007812500e-01,-5.364950299263000488e-01,-3.429484367370605469e-01,8.014197945594787598e-01,4.564928412437438965e-01,8.348863571882247925e-02,1.480309486389160156e+00
2.572585046291351318e-01,-4.775864183902740479e-01,9.654023498296737671e-02,-5.616331100463867188e-01,1.948410272598266602e-01,5.472643300890922546e-02,-1.056571960449218750e+00,-9.408327937126159668e-02,-7.968484759330749512e-01,-1.941773891448974609e-01,1.057330250740051270e+00,-2.094277879223227501e-04,1.868077665567398071e-01,5.467242002487182617e-01,-4.472357332706451416e-01,-1.926459223031997681e-01,9.016063213348388672e-01,4.405936002731323242e-01,2.267099469900131226e-01,1.517276883125305176e+00
2.468563765287399292e-01,-2.573741674423217773e-01,-2.495621293783187866e-01,-3.628788888454437256e-01,-4.956586658954620361e-02,-9.210275486111640930e-03,-1.221956849098205566e+00,7.549670338630676270e-02,-5.389107465744018555e-01,-6.278645396232604980e-01,9.826291799545288086e-01,-6.529904901981353760e-03,9.543768316507339478e-02,5.512322783470153809e-01,-1.784333735704421997e-01,-3.907898962497711182e-01,7.096776366233825684e-01,5.163121819496154785e-01,7.473071664571762085e-02,1.443569421768188477e+00
2.154102325439453125e-01,-1.698956638574600220e-01,-2.260705530643463135e-01,-5.025017857551574707e-01,-3.468010202050209045e-02,1.028548851609230042e-01,-1.049834132194519043e+00,-5.347793176770210266e-02,-8.255893588066101074e-01,-5.268271565437316895e-01,6.635713577270507812e-01,3.295501694083213806e-02,-2.168070077896118164e-01,4.939906299114227295e-01,-1.486386954784393311e-01,-4.175364971160888672e-01,8.005309700965881348e-01,2.611993253231048584e-01,3.126252889633178711e-01,1.524946451187133789e+00
1.430799067020416260e-01,-3.790397047996520996e-01,-4.345659166574478149e-02,-3.744318187236785889e-01,1.877568811178207397e-01,3.019491396844387054e-02,-7.751713395118713379e-01,1.863877922296524048e-01,-6.510192751884460449e-01,-5.620978474617004395e-01,4.703581333160400391e-01,-8.806085586547851562e-02,-1.200471743941307068e-01,6.783121228218078613e-01,-1.799577176570892334e-01,-3.249245584011077881e-01,1.157413125038146973e+00,3.154661357402801514e-01,2.815968990325927734e-01,1.414071798324584961e+00
1.410047858953475952e-01,2.572227418422698975e-01,1.477499753236770630e-01,-3.042086362838745117e-01,3.057074546813964844e-02,3.279285132884979248e-01,-8.828303217887878418e-01,-2.022959291934967041e-02,-6.360692977905273438e-01,-4.861875772476196289e-01,9.118632078170776367e-01,-1.995147019624710083e-01,1.178642809391021729e-01,5.950287580490112305e-01,-1.537541598081588745e-01,-4.491113722324371338e-01,9.455550909042358398e-01,5.823568105697631836e-01,-4.658192396163940430e-02,1.821011304855346680e+00
2.319494634866714478e-01,-1.784322597086429596e-02,1.227412968873977661e-01,1.273346543312072754e-01,9.117601513862609863e-01,3.811023533344268799e-01,-8.362373709678649902e-01,1.429640650749206543e+00,-1.361300051212310791e-01,-4.247130155563354492e-01,-2.379826009273529053e-01,7.486079633235931396e-02,-8.029397130012512207e-01,7.357041835784912109e-01,4.812099039554595947e-01,-9.570326209068298340e-01,-2.750012278556823730e-01,6.982953548431396484e-01,2.258509546518325806e-01,2.143845856189727783e-01
2.308555245399475098e-01,-1.297455728054046631e-01,3.226389735937118530e-02,2.884265184402465820e-01,7.665045261383056641e-01,4.322969019412994385e-01,-7.819105982780456543e-01,1.345101833343505859e+00,-1.247980594635009766e-01,-3.517539799213409424e-01,-3.966154530644416809e-02,1.061013713479042053e-02,-8.241960406303405762e-01,9.111459851264953613e-01,6.154496669769287109e-01,-1.174322009086608887e+00,-3.471880853176116943e-01,9.375548362731933594e-01,-4.109458625316619873e-02,1.686609536409378052e-01
1.192818060517311096e-01,3.784336745738983154e-01,2.218737602233886719e-01,-2.787528000771999359e-02,7.836149334907531738e-01,5.982696413993835449e-01,-6.268834471702575684e-01,1.690524578094482422e+00,2.864139080047607422e-01,-2.504714429378509521e-01,-2.948256582021713257e-02,-1.878979057073593140e-01,-8.584948182106018066e-01,7.188922166824340820e-01,2.832953333854675293e-01,-8.216232657432556152e-01,-3.767732679843902588e-01,6.995047330856323242e-01,7.028918713331222534e-02,7.370612025260925293e-02
1.998573690652847290e-01,1.072346419095993042e-01,4.224497973918914795e-01,-6.974052637815475464e-02,7.786667943000793457e-01,5.855682492256164551e-01,-5.923333168029785156e-01,1.527320027351379395e+00,4.617761820554733276e-02,3.437177836894989014e-02,-2.116585969924926758e-01,-2.485652416944503784e-01,-8.560299873352050781e-01,6.778371930122375488e-01,4.211226999759674072e-01,-1.019076943397521973e+00,-4.823360443115234375e-01,7.366363406181335449e-01,-1.324801892042160034e-01,7.788786292076110840e-02
-6.765744835138320923e-02,1.500377357006072998e-01,8.351954817771911621e-02,-5.992997810244560242e-02,6.052659749984741211e-01,5.645902156829833984e-01,-1.083929181098937988e+00,1.672180175781250000e+00,-1.028797328472137451e-01,-1.239751949906349182e-01,-2.924585901200771332e-02,-2.337326109409332275e-01,-8.171955943107604980e-01,5.040753483772277832e-01,5.109086632728576660e-01,-9.058812260627746582e-01,-6.785695552825927734e-01,6.791766285896301270e-01,4.890930280089378357e-02,1.244449466466903687e-01
-1.279201358556747437e-01,-3.041434288024902344e-01,1.071262583136558533e-01,-2.112341523170471191e-01,1.014423131942749023e+00,4.989227354526519775e-01,-6.483020186424255371e-01,1.284982204437255859e+00,-1.766296327114105225e-01,-3.684866726398468018e-01,2.280600555241107941e-02,-4.703310132026672363e-01,-5.554769635200500488e-01,3.889972865581512451e-01,3.285068273544311523e-01,-6.535390615463256836e-01,-9.304948449134826660e-01,8.550064563751220703e-01,-3.623932832852005959e-03,1.473495215177536011e-01
1.546496748924255371e-01,-1.251818537712097168e-01,5.815159156918525696e-02,-4.977442696690559387e-02,7.982613444328308105e-01,6.124918460845947266e-01,-1.041452169418334961e+00,1.572112083435058594e+00,-1.856340765953063965e-01,-1.327060014009475708e-01,1.704746484756469727e-01,-2.784397602081298828e-01,-6.176854968070983887e-01,6.894396543502807617e-01,5.592653155326843262e-01,-1.154161810874938965e+00,-3.986689150333404541e-01,4.742210209369659424e-01,2.558662891387939453e-01,-1.057713925838470459e-01
4.833749309182167053e-02,2.308064550161361694e-01,1.120463833212852478e-01,2.068909704685211182e-01,4.977359473705291748e-01,3.167963922023773193e-01,-1.096416592597961426e+00,1.443329215049743652e+00,-2.408698648214340210e-01,-1.707849837839603424e-02,-1.870597898960113525e-01,-4.807212948799133301e-02,-7.832375764846801758e-01,7.048236727714538574e-01,5.257583856582641602e-01,-6.808202862739562988e-01,-4.671598672866821289e-01,8.743209242820739746e-01,-6.482627987861633301e-02,-8.350208401679992676e-02
2.507513463497161865e-01,-5.020655319094657898e-02,3.638606518507003784e-02,2.648744173347949982e-02,6.136786937713623047e-01,3.787598013877868652e-01,-1.082595467567443848e+00,1.609349727630615234e+00,-1.337296515703201294e-01,-1.982664614915847778e-01,9.357876330614089966e-02,-3.227762579917907715e-01,-8.410866856575012207e-01,6.562294960021972656e-01,5.041069388389587402e-01,-9.807611703872680664e-01,-4.608882069587707520e-01,8.295848965644836426e-01,-2.092636935412883759e-02,-5.641549080610275269e-02
-6.036745011806488037e-02,-2.424734979867935181e-01,-4.415194988250732422e-01,-1.925781816244125366e-01,5.803409218788146973e-01,3.197448253631591797e-01,-1.158825159072875977e+00,1.394772052764892578e+00,-1.281247586011886597e-01,-5.475920438766479492e-01,1.046628803014755249e-01,-1.691249608993530273e-01,-9.602804183959960938e-01,4.328009188175201416e-01,5.378030538558959961e-01,-7.267634868621826172e-01,-9.291175007820129395e-01,1.286723732948303223e+00,-5.477157831192016602e-01,8.965139091014862061e-02
-2.923102080821990967e-01,1.355469971895217896e-01,3.359961509704589844e-01,1.256253272294998169e-01,4.583328366279602051e-01,6.073936223983764648e-01,-1.077407360076904297e+00,1.523655176162719727e+00,-3.355541527271270752e-01,-2.616415917873382568e-01,-1.971341371536254883e-01,-4.423893690109252930e-01,-9.971437454223632812e-01,5.028244256973266602e-01,2.171863764524459839e-01,-6.012212038040161133e-01,-4.987628161907196045e-01,9.634295701980590820e-01,-1.348112970590591431e-01,3.419507145881652832e-01
8.294033259153366089e-02,3.858044743537902832e-02,1.037792339920997620e-01,2.047228515148162842e-01,3.991494178771972656e-01,4.013978540897369385e-01,-9.204809069633483887e-01,1.553171753883361816e+00,-8.496350795030593872e-02,-1.775993108749389648e-01,-1.616662293672561646e-01,-2.832621037960052490e-01,-1.088831067085266113e+00,5.327184200286865234e-01,3.342543244361877441e-01,-7.537886500358581543e-01,-5.562152862548828125e-01,9.462341666221618652e-01,-2.308807820081710815e-01,5.054612085223197937e-02
-4.215699732303619385e-01,-2.820306085050106049e-02,1.969920098781585693e-01,2.325757741928100586e-01,3.569913506507873535e-01,6.561774611473083496e-01,-1.058536544442176819e-01,4.507657289505004883e-01,-3.255013525485992432e-01,5.778551101684570312e-01,6.058652997016906738e-01,-2.979561984539031982e-01,-6.796860098838806152e-01,-2.169463038444519043e-01,-7.604181766510009766e-01,2.646459639072418213e-01,-4.826386645436286926e-02,-6.994795054197311401e-02,-2.675702571868896484e-01,2.637127041816711426e-02
-4.689048826694488525e-01,1.639279127120971680e-01,3.656867193058133125e-04,-5.809179693460464478e-02,4.603730440139770508e-01,7.214601039886474609e-01,-3.216770589351654053e-01,6.412613391876220703e-01,-3.903765678405761719e-01,3.295725882053375244e-01,4.975562691688537598e-01,-4.050518870353698730e-01,-6.422154903411865234e-01,-5.022109150886535645e-01,-7.078489065170288086e-01,2.031542658805847168e-01,-2.688023746013641357e-01,-6.496141850948333740e-02,-3.352469801902770996e-01,-8.312015980482101440e-02
-4.795442819595336914e-01,2.244652062654495239e-02,5.638545379042625427e-02,2.921658009290695190e-02,4.164297580718994141e-01,9.611113667488098145e-01,-2.163328826427459717e-01,6.338942050933837891e-01,-4.053094387054443359e-01,2.936918437480926514e-01,4.339102208614349365e-01,-3.696967959403991699e-01,-5.113126635551452637e-01,-3.092521429061889648e-01,-7.520651221275329590e-01,2.717096209526062012e-01,-2.206453830003738403e-01,2.081181854009628296e-02,-2.707090079784393311e-01,-3.907506167888641357e-02
-4.662710428237915039e-01,-1.588660478591918945e-01,-8.407399803400039673e-02,5.088213458657264709e-02,4.152022600173950195e-01,8.376842141151428223e-01,-1.083452403545379639e-01,6.469491720199584961e-01,-3.479811251163482666e-01,2.504223287105560303e-01,5.325679779052734375e-01,-2.525431513786315918e-01,-4.622028768062591553e-01,-3.139389157295227051e-01,-4.559909999370574951e-01,2.863393425941467285e-01,-4.555247426033020020e-01,1.169503405690193176e-01,-5.216448307037353516e-01,2.640598081052303314e-02
-3.710071146488189697e-01,-6.344263255596160889e-02,-2.091051191091537476e-01,-1.238538417965173721e-02,4.729591012001037598e-01,8.032221198081970215e-01,-2.383822500705718994e-01,6.285363435745239258e-01,-5.035397410392761230e-01,4.605169892311096191e-01,6.872609853744506836e-01,-3.056339621543884277e-01,-4.824201762676239014e-01,-4.843402802944183350e-01,-4.282309412956237793e-01,2.279671579599380493e-01,-1.839770525693893433e-01,-4.550391808152198792e-02,-4.362705349922180176e-01,-5.598802119493484497e-02
-4.054689407348632812e-01,-2.083619683980941772e-01,-9.592203050851821899e-02,1.065885201096534729e-01,5.357204079627990723e-01,6.394520401954650879e-01,-6.441611796617507935e-02,5.226762294769287109e-01,-4.163297414779663086e-01,2.712920904159545898e-01,5.778765082359313965e-01,-1.696783751249313354e-01,-3.397383689880371094e-01,-3.305961787700653076e-01,-2.667405605316162109e-01,2.354411482810974121e-01,-2.680795788764953613e-01,-2.760995179414749146e-02,-5.563422441482543945e-01,4.306272789835929871e-02
-4.053288996219635010e-01,-3.412414342164993286e-02,-2.636789381504058838e-01,1.497923512943089008e-03,3.955187797546386719e-01,8.213432431221008301e-01,-4.129881262779235840e-01,6.095735430717468262e-01,-5.015175342559814453e-01,2.991307973861694336e-01,5.145914554595947266e-01,-2.482677400112152100e-01,-1.869802623987197876e-01,-3.532649576663970947e-01,-9.890644252300262451e-02,1.336517632007598877e-01,-3.726224303245544434e-01,-2.640582248568534851e-02,-4.763919711112976074e-01,7.446380704641342163e-02
-2.313241362571716309e-01,-5.819036625325679779e-03,-4.531589448451995850e-01,-2.366336584091186523e-01,4.687542617321014404e-01,7.977262139320373535e-01,-2.838642597198486328e-01,6.608162522315979004e-01,-5.852736234664916992e-01,1.463461816310882568e-01,5.349399447441101074e-01,-2.599965631961822510e-01,-1.240991503000259399e-01,-5.300070643424987793e-01,8.030419051647186279e-02,6.532128155231475830e-02,-2.761004567146301270e-01,1.143744811415672302e-01,-6.804383397102355957e-01,-2.772422321140766144e-02
-3.470946550369262695e-01,-1.232153456658124924e-02,-3.276008367538452148e-01,-1.114166602492332458e-01,4.130527377128601074e-01,6.868238449096679688e-01,-1.832268536090850830e-01,5.672823786735534668e-01,-4.532496631145477295e-01,2.662776708602905273e-01,6.348290443420410156e-01,-2.945625483989715576e-01,-3.317838311195373535e-01,-3.016050159931182861e-01,-1.869657635688781738e-01,1.695711016654968262e-01,-4.414366781711578369e-01,4.717282205820083618e-02,-4.189326167106628418e-01,-7.300770282745361328e-02
-4.075258672237396240e-01,2.653155662119388580e-02,-1.085211038589477539e-01,1.026734709739685059e-01,5.070146322250366211e-01,6.948978900909423828e-01,-2.018726319074630737e-01,4.893607199192047119e-01,-3.495855629444122314e-01,2.438279390335083008e-01,5.674188137054443359e-01,-3.068744838237762451e-01,-5.355870127677917480e-01,-4.190414547920227051e-01,-5.265800952911376953e-01,2.691300809383392334e-01,-3.040738701820373535e-01,2.300770953297615051e-02,-4.365042448043823242e-01,-3.460099548101425171e-02
-4.993152618408203125e-01,-1.677027046680450439e-01,-6.854033470153808594e-02,7.003323733806610107e-02,5.421978235244750977e-01,6.465331912040710449e-01,-4.127873107790946960e-02,5.469130873680114746e-01,-3.456743657588958740e-01,2.582489848136901855e-01,5.909052491188049316e-01,-2.776300013065338135e-01,-5.057918429374694824e-01,-2.100187540054321289e-01,-4.193971455097198486e-01,2.717105746269226074e-01,-4.412293434143066406e-01,8.293958753347396851e-02,-4.558511972427368164e-01,-3.292524069547653198e-02
-2.960206568241119385e-01,8.206851780414581299e-02,-3.443875610828399658e-01,-2.768715322017669678e-01,2.512619495391845703e-01,8.857347369194030762e-01,-4.519212245941162109e-01,6.783745288848876953e-01,-4.516001641750335693e-01,3.424670398235321045e-01,4.699608683586120605e-01,-3.937463164329528809e-01,-3.235366046428680420e-01,-4.374620318412780762e-01,-3.535577356815338135e-01,1.380596905946731567e-01,-3.053721785545349121e-01,1.358998417854309082e-01,-4.103398323059082031e-01,-3.033174201846122742e-02
9.495666027069091797e-01,-7.870755195617675781e-01,-3.745141327381134033e-01,-4.152888953685760498e-01,-2.841601371765136719e-01,3.776044398546218872e-02,-1.047394722700119019e-01,1.192270755767822266e+00,-9.800862073898315430e-01,-3.571979105472564697e-01,8.399643898010253906e-01,8.417562395334243774e-02,-8.748205900192260742e-01,1.226797401905059814e-01,9.429231286048889160e-01,7.828002423048019409e-02,-2.361593069508671761e-03,3.146463632583618164e-01,-8.777299523353576660e-01,1.158622503280639648e+00
5.854156017303466797e-01,-7.744339108467102051e-01,-3.910028040409088135e-01,1.732796728610992432e-01,5.198642238974571228e-02,-1.546168029308319092e-01,4.373892247676849365e-01,7.097029089927673340e-01,-8.577075600624084473e-01,-2.484192997217178345e-01,5.111894011497497559e-01,1.239509582519531250e-01,-7.156941294670104980e-01,7.079127430915832520e-01,8.817801475524902344e-01,-1.190730556845664978e-01,5.001142621040344238e-01,4.068617895245552063e-02,-5.016674399375915527e-01,1.424743890762329102e+00
5.945948362350463867e-01,-6.638491153717041016e-01,-1.365119963884353638e-01,-1.324288919568061829e-02,-1.005009263753890991e-01,6.153500452637672424e-02,-3.451730310916900635e-01,9.676582217216491699e-01,-4.248594045639038086e-01,5.034178867936134338e-02,3.076665699481964111e-01,-1.183869391679763794e-01,-7.829052209854125977e-01,5.655834674835205078e-01,7.721389532089233398e-01,8.534274995326995850e-03,6.825774908065795898e-02,3.113157153129577637e-01,-5.090065002441406250e-01,9.178013801574707031e-01
4.511109590530395508e-01,-9.957201480865478516e-01,-1.890979111194610596e-01,-2.092931419610977173e-01,9.321019798517227173e-02,1.254517138004302979e-01,-5.861511826515197754e-01,1.110578060150146484e+00,-6.436621546745300293e-01,-3.197831213474273682e-01,5.701366066932678223e-01,1.674735546112060547e-01,-9.763473272323608398e-01,3.667252063751220703e-01,8.464311361312866211e-01,2.077524513006210327e-01,-1.515571922063827515e-01,1.992072463035583496e-01,-4.105309545993804932e-01,1.062958717346191406e+00
4.837704598903656006e-01,-9.699664711952209473e-01,-3.639713525772094727e-01,5.814882740378379822e-02,-2.285063266754150391e-01,-2.384473830461502075e-01,-2.758620083332061768e-01,5.957109332084655762e-01,7.120613753795623779e-02,-3.042347431182861328e-01,7.395619153976440430e-01,-1.021534204483032227e-01,-9.397775530815124512e-01,7.069501280784606934e-01,2.119611948728561401e-01,-1.252788007259368896e-01,-4.034930765628814697e-01,5.943349599838256836e-01,-5.660611987113952637e-01,1.006331920623779297e+00
4.430815279483795166e-01,-8.070688843727111816e-01,7.960723340511322021e-02,3.709562495350837708e-02,-3.382761478424072266e-01,-1.070447191596031189e-01,-5.295832157135009766e-01,8.683355450630187988e-01,-2.633073031902313232e-01,-3.776526451110839844e-01,9.767811894416809082e-01,1.225063800811767578e-01,-9.457341432571411133e-01,5.939744114875793457e-01,3.046199977397918701e-01,1.206318736076354980e-01,-2.846998572349548340e-01,8.601046204566955566e-01,-6.600424051284790039e-01,1.192033410072326660e+00
1.019047737121582031e+00,-7.984098792076110840e-01,2.841811068356037140e-02,2.232942581176757812e-01,-2.452552169561386108e-01,-9.045493602752685547e-02,-3.138571381568908691e-01,5.457722544670104980e-01,-4.080870151519775391e-01,-4.054934382438659668e-01,8.234479427337646484e-01,-2.415875159204006195e-02,-8.486893773078918457e-01,5.799825787544250488e-01,2.435852736234664917e-01,1.528978943824768066e-01,5.703332424163818359e-01,4.294762611389160156e-01,-5.467932224273681641e-01,1.150928378105163574e+00
