-5.121915042400360107e-02,1.692512482404708862e-01,4.744743183255195618e-02,3.986915647983551025e-01,-9.869257211685180664e-01,-2.342904210090637207e-01,1.087783813476562500e+00,3.740349411964416504e-01,2.152349501848220825e-01,5.225111246109008789e-01
-5.639942884445190430e-01,5.902870297431945801e-01,1.405674219131469727e-01,-8.927111625671386719e-01,1.121545210480690002e-01,2.978251576423645020e-01,1.064148545265197754e+00,1.285444378852844238e+00,5.632467865943908691e-01,1.224058389663696289e+00
-6.697013378143310547e-01,2.995241284370422363e-01,3.675421774387359619e-01,-5.360301136970520020e-01,2.101140767335891724e-01,2.841137945652008057e-01,8.799005746841430664e-01,9.747825860977172852e-01,6.162383556365966797e-01,1.052453517913818359e+00
-4.572220444679260254e-01,-2.552604675292968750e-02,3.031612932682037354e-01,-4.669185876846313477e-01,-4.372664913535118103e-02,5.645427703857421875e-01,1.301820278167724609e+00,1.460652709007263184e+00,7.565119266510009766e-01,1.005548596382141113e+00
-5.505286455154418945e-01,-4.894574582576751709e-01,1.273269057273864746e-01,1.129296049475669861e-01,-6.896746158599853516e-01,-3.108818233013153076e-01,6.141902804374694824e-01,1.759522110223770142e-01,1.349356323480606079e-01,-4.040221683681011200e-03
-1.917384415864944458e-01,-3.094854056835174561e-01,1.432690769433975220e-01,-1.386349201202392578e-01,-2.253100275993347168e-01,1.936274468898773193e-01,1.034314632415771484e+00,1.325473427772521973e+00,1.332687884569168091e-01,1.053567528724670410e+00
-1.044843077659606934e+00,-5.497698783874511719e-01,1.138367578387260437e-01,-3.360085561871528625e-02,-3.470281139016151428e-02,-5.239318609237670898e-01,1.952783763408660889e-01,4.862866699695587158e-01,-6.008093953132629395e-01,-2.442173361778259277e-01
1.048889383673667908e-01,2.746466696262359619e-01,-2.139907032251358032e-01,2.593082785606384277e-01,-4.182690382003784180e-02,-3.149494528770446777e-01,9.538434743881225586e-01,7.464962601661682129e-01,-8.726066350936889648e-02,6.891266703605651855e-01
-3.497456908226013184e-01,2.895543538033962250e-02,1.976817548274993896e-01,-5.794576406478881836e-01,1.062124222517013550e-01,1.532864868640899658e-01,7.891662120819091797e-01,7.981066107749938965e-01,6.067616343498229980e-01,9.874609112739562988e-01
-4.078842997550964355e-01,2.444435954093933105e-01,-5.386150628328323364e-02,-4.948292970657348633e-01,4.910113513469696045e-01,7.890242338180541992e-01,4.573770761489868164e-01,8.497875928878784180e-01,-1.225858554244041443e-01,-9.839975088834762573e-02
-9.766546487808227539e-01,1.189170777797698975e-01,2.360990643501281738e-02,-9.124981164932250977e-01,3.311961889266967773e-01,5.496944785118103027e-01,1.180134788155555725e-01,7.398398518562316895e-01,7.471573352813720703e-02,2.356430739164352417e-01
-7.409609556198120117e-01,4.681835174560546875e-01,-7.463368028402328491e-02,-7.077811956405639648e-01,-2.986351549625396729e-01,-2.423778027296066284e-01,7.613733410835266113e-01,9.188410043716430664e-01,7.008787393569946289e-01,1.367776513099670410e+00
-4.093675613403320312e-01,7.781032919883728027e-01,6.814997196197509766e-01,-6.896305680274963379e-01,-3.914868533611297607e-01,1.479962933808565140e-02,7.948046922683715820e-01,-1.154617294669151306e-01,5.079446434974670410e-01,-1.384681612253189087e-01
-6.250807642936706543e-01,2.714771330356597900e-01,1.320991218090057373e-01,-6.118007898330688477e-01,-6.194677352905273438e-01,-4.819708168506622314e-01,1.036649107933044434e+00,-8.444397449493408203e-01,1.285126686096191406e+00,2.184512019157409668e-01
-1.273284293711185455e-02,6.404832005500793457e-01,8.022082448005676270e-01,-2.397992908954620361e-01,-6.262673139572143555e-01,-1.714674406684935093e-03,1.364619612693786621e+00,-5.020800232887268066e-01,7.587757110595703125e-01,3.871157169342041016e-01
-3.565185964107513428e-01,2.230166643857955933e-01,6.349202990531921387e-01,-3.465246856212615967e-01,-8.620146512985229492e-01,-4.254143536090850830e-01,1.000100851058959961e+00,-8.075709342956542969e-01,6.128733754158020020e-01,3.096753060817718506e-01
-3.823278546333312988e-01,6.629028916358947754e-01,9.010400176048278809e-01,-4.724197387695312500e-01,-8.829787373542785645e-01,-1.475240886211395264e-01,8.984968662261962891e-01,-5.537093877792358398e-01,2.357951253652572632e-01,1.036154665052890778e-02
-5.432415604591369629e-01,7.187300920486450195e-01,5.154447555541992188e-01,-5.965997576713562012e-01,-8.765039443969726562e-01,-1.498975455760955811e-01,1.076583147048950195e+00,-1.027210593223571777e+00,9.360031485557556152e-01,1.148435771465301514e-01
-2.272298634052276611e-01,3.810986280441284180e-01,8.434671759605407715e-01,-5.811740756034851074e-01,-1.162732601165771484e+00,-3.220908045768737793e-01,1.173664093017578125e+00,-1.009174942970275879e+00,3.017560243606567383e-01,4.144321978092193604e-01
1.505055725574493408e-01,1.018072247505187988e+00,8.073134422302246094e-01,-9.539296030998229980e-01,-1.016918420791625977e+00,-5.970252156257629395e-01,1.365214467048645020e+00,-7.468416094779968262e-01,1.592355072498321533e-01,3.475980460643768311e-01
-2.298733443021774292e-01,6.471886634826660156e-01,4.753850400447845459e-01,-5.347274541854858398e-01,-6.952037215232849121e-01,-4.588948786258697510e-01,1.218609333038330078e+00,-6.284608244895935059e-01,7.916268110275268555e-01,5.197972655296325684e-01
-2.878770232200622559e-01,6.354072690010070801e-01,9.104408621788024902e-01,7.416333258152008057e-02,-8.307859301567077637e-01,-2.800075709819793701e-01,1.344284057617187500e+00,-4.875802099704742432e-01,4.671778082847595215e-01,3.816073536872863770e-01
-5.226452946662902832e-01,3.358674645423889160e-01,1.026851654052734375e+00,-2.181476503610610962e-01,-6.813385486602783203e-01,-5.639958977699279785e-01,9.653125405311584473e-01,-7.735544443130493164e-01,3.248087465763092041e-01,3.973435163497924805e-01
-2.498733848333358765e-01,4.780840575695037842e-01,6.334197521209716797e-01,-6.070753335952758789e-01,-1.355848193168640137e+00,2.928028814494609833e-02,1.054842710494995117e+00,-1.026874065399169922e+00,3.983755409717559814e-01,5.375616624951362610e-02
-1.346494078636169434e+00,-2.662365138530731201e-01,2.439252138137817383e-01,2.279752045869827271e-01,-1.386703729629516602e+00,8.277701586484909058e-02,6.865014433860778809e-01,-3.821146860718727112e-02,2.861965596675872803e-01,-6.407480239868164062e-01
-1.987716197967529297e+00,2.072888314723968506e-01,6.298559904098510742e-01,-6.566721200942993164e-01,-1.779397010803222656e+00,3.111269474029541016e-01,1.357538998126983643e-01,-2.329617440700531006e-01,9.135539643466472626e-03,-2.577430009841918945e-01
-1.320371389389038086e+00,-1.607083156704902649e-02,8.160899579524993896e-02,2.578246295452117920e-01,-1.768905878067016602e+00,8.653156757354736328e-01,7.665054202079772949e-01,2.324429899454116821e-02,2.576254010200500488e-01,-8.398802280426025391e-01
-1.019363880157470703e+00,4.883776307106018066e-01,-1.693425029516220093e-01,8.719707131385803223e-01,-8.655043244361877441e-01,1.219287276268005371e+00,6.527661085128784180e-01,1.254736036062240601e-01,3.619161546230316162e-01,-6.316624283790588379e-01
-1.005786657333374023e+00,1.583252698183059692e-01,-2.304609864950180054e-01,3.044649958610534668e-01,-1.601396441459655762e+00,9.045311212539672852e-01,6.924524903297424316e-01,-4.457791149616241455e-02,2.184507101774215698e-01,-6.862123012542724609e-01
-1.774473428726196289e+00,-1.575379520654678345e-01,2.591156959533691406e-01,-9.355258345603942871e-01,-1.700104832649230957e+00,3.264756798744201660e-01,-9.863952547311782837e-02,-3.460894227027893066e-01,-1.287749409675598145e-01,2.391522973775863647e-01
-5.918576717376708984e-01,1.287869453430175781e+00,-3.165633678436279297e-01,1.098227500915527344e+00,-8.866950869560241699e-01,1.068984866142272949e+00,7.904641628265380859e-01,2.637406997382640839e-02,2.641852945089340210e-02,-2.477207928895950317e-01
-1.042554259300231934e+00,1.430081278085708618e-01,2.270853146910667419e-02,4.405996948480606079e-02,-1.301847457885742188e+00,2.173845469951629639e-01,4.323958158493041992e-01,-4.281168878078460693e-01,1.244191005825996399e-01,-4.593473970890045166e-01
-8.031052947044372559e-01,1.025857210159301758e+00,-2.946475446224212646e-01,1.168897628784179688e+00,-8.970326781272888184e-01,1.095858454704284668e+00,7.694889307022094727e-01,9.355732053518295288e-02,2.559258341789245605e-01,6.521661579608917236e-02
-1.067222058773040771e-01,5.424436330795288086e-01,-8.465451002120971680e-01,7.184355258941650391e-01,-4.944915771484375000e-01,1.094923496246337891e+00,6.839659810066223145e-01,2.286740764975547791e-02,-4.605486616492271423e-02,-5.494374036788940430e-01
-1.077710986137390137e+00,1.054366379976272583e-01,3.843067884445190430e-01,2.128266543149948120e-01,-1.347539067268371582e+00,4.000568389892578125e-02,7.854219079017639160e-01,-5.910338759422302246e-01,1.517920047044754028e-01,-8.947229385375976562e-01
-1.444810390472412109e+00,-3.655812442302703857e-01,6.890995502471923828e-01,1.625292450189590454e-01,-1.045118570327758789e+00,-2.768420279026031494e-01,7.023475766181945801e-01,-5.599579215049743652e-01,2.590040303766727448e-02,-9.196681976318359375e-01
1.738127022981643677e-01,6.631223559379577637e-01,-9.070736169815063477e-01,-3.138410747051239014e-01,-5.489041805267333984e-01,7.255820035934448242e-01,7.681944966316223145e-01,1.975009292364120483e-01,-9.282275438308715820e-01,-1.255979537963867188e+00
-1.817954421043395996e+00,-3.144095242023468018e-01,-1.464759111404418945e-01,-1.116698503494262695e+00,-5.669463276863098145e-01,-2.204703725874423981e-02,-1.445563510060310364e-02,-8.869721889495849609e-01,-6.177776455879211426e-01,-1.300921797752380371e+00
-1.250715017318725586e+00,2.182175964117050171e-01,-9.476950764656066895e-01,2.994852960109710693e-01,-7.460561394691467285e-01,3.535076081752777100e-01,3.679460585117340088e-01,-5.288695693016052246e-01,-6.125962734222412109e-01,-1.553475141525268555e+00
